AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,77.2,14.6,36.7,57.2
Cash_from_Operations,35.2,23.7,12.3,5.0
Diluted_EPS,0.353,0.038,-0.071,-0.04
Goodwill_Intangibles,47.6,17.3,11.8,9.0
LT_Debt,634.6,524.8,353.9,178.2
Net_Income,55.0,5.8,-11.0,-6.1
Revenue,101.2,71.8,45.3,37.4
Shares_Diluted,155.709,153.6488,153.6488,153.6488
Total_Assets,1376.9,1113.2,581.6,373.1
Total_Liabilities,952.8,808.3,456.6,252.9
