AAII_YR_DATA,03/31/2022,03/31/2021,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,31.1,14.8,6.6,9.2,16.8,39.2,60.1,106.7,110.1
Cash_from_Operations,123.9,96.8,27.6,54.4,20.1,58.5,44.5,78.3,64.4
Diluted_EPS,-0.553,2.426,-0.513,1.928,-4.069,-1.176,1.27,2.55,2.633
Goodwill_Intangibles,83.9,108.8,0.1,1.1,1.1,1.1,1.2,0.4,0.4
LT_Debt,512.9,527.5,141.8,160.2,202.2,230.1,263.7,282.1,279.4
Net_Income,-15.8,76.9,-3.6,13.6,-28.2,-8.0,8.6,17.1,18.0
Revenue,1185.2,1178.1,226.1,221.7,231.3,247.2,281.8,331.2,299.0
Shares_Diluted,28.533,31.6759,7.0031,7.0601,6.9201,6.7833,6.7569,6.7132,6.8297
Total_Assets,1824.3,1992.3,764.5,764.9,792.1,955.2,1004.4,1017.2,958.6
Total_Liabilities,988.5,1094.7,307.8,301.4,346.4,486.8,533.0,556.5,522.3
