AAII_YR_DATA,03/31/2021,03/31/2020,03/31/2019,03/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,0.2,0.1,3.8,,,,,
Cash_from_Operations,-1.4,0.1,0.7,0.0,0.0,-0.1,-0.2,-0.1
Diluted_EPS,,,,,,,,-0.035
Goodwill_Intangibles,0.0,0.0,0.6,0.7,,,,
LT_Debt,1.6,1.7,2.0,0.0,0.0,0.0,0.0,0.0
Net_Income,,,,,,,,-0.1
Revenue,,,,,,,,0.0
Shares_Diluted,210.8042,210.7464,153.8796,2.6631,2.6631,2.6631,2.6631,2.6631
Total_Assets,8.9,10.2,14.4,4.5,0.7,0.7,0.8,0.8
Total_Liabilities,12.1,11.7,14.2,5.7,0.7,0.6,0.6,0.5
