AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.0,20.9,24.6,124.1,40.7,35.4,37.8,88.2,24.3
Cash_from_Operations,46.3,12.8,41.7,60.7,-2.7,53.3,77.6,56.9,61.8
Diluted_EPS,-1.041,-2.269,19.736,-0.98,16.411,1.135,0.75,0.753,0.455
Goodwill_Intangibles,5.3,6.3,7.3,9.5,6.4,17.6,20.3,20.4,44.6
LT_Debt,201.1,324.3,307.4,588.7,630.9,967.9,694.0,608.7,395.1
Net_Income,-20.0,-33.5,322.7,-14.3,377.8,34.5,24.4,24.4,14.5
Revenue,90.9,77.2,140.0,197.5,236.1,265.9,276.9,262.8,235.8
Shares_Diluted,19.187,14.748,16.493,14.597,23.023,30.4424,32.529,32.3917,31.813000000000002
Total_Assets,660.9,685.6,667.6,1342.4,1336.4,2022.9,2092.1,2094.7,1834.5
Total_Liabilities,249.9,362.1,353.1,690.2,682.6,1055.8,795.6,735.7,460.7
