AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,44.3,42.6,46.6,91.6,89.8,80.0,79.2,68.3,39.7,24.3
Cash_from_Operations,181.8,143.5,748.7,483.7,606.5,385.7,514.3,370.0,372.8,-49.5
Diluted_EPS,0.174,5.769,4.639,6.671,7.569,7.182,3.736,5.011,3.58,3.999
Goodwill_Intangibles,2761.0,2840.6,2366.2,2264.6,2591.0,2481.5,2252.1,2312.8,2285.1,1139.8
LT_Debt,2797.7,2828.2,2802.2,3057.5,3109.6,3125.5,2597.3,2519.8,2658.8,2157.2
Net_Income,7.6,250.6,240.0,380.5,446.2,471.3,270.5,366.8,260.8,290.7
Revenue,3096.5,3077.6,2815.0,3060.3,2971.9,2805.7,2755.7,2580.9,2175.6,1591.9
Shares_Diluted,43.731,43.439,51.733,57.037,58.947,65.625,72.41,73.19,72.854,72.703
Total_Assets,5633.8,5748.9,5246.3,5596.7,5278.6,5033.0,4480.6,4250.6,3949.8,2636.7
Total_Liabilities,4826.8,4897.9,4629.5,4930.9,4961.9,4898.0,4510.7,4289.9,4321.6,3208.2
