AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,412.0,254.0,77.0,163.0,214.2,148.6,124.8,113.8,80.1,75.6
Cash_from_Operations,1145.0,1485.0,659.0,159.0,510.5,473.7,342.3,29.2,-52.9,242.5
Diluted_EPS,13.923,14.051,4.455,-0.041,2.733,2.663,1.031,-0.619,-0.534,1.227
Goodwill_Intangibles,76.0,123.0,98.0,113.0,88.6,82.4,63.2,62.8,76.8,81.4
LT_Debt,346.0,346.0,348.0,348.0,346.9,350.8,374.4,751.8,754.8,762.7
Net_Income,1086.0,1377.0,499.0,-5.0,394.6,389.8,149.8,-88.1,-75.4,177.1
Revenue,3854.0,3915.0,2399.0,2310.0,2828.0,2733.9,2233.4,1892.5,1934.8,2085.2
Shares_Diluted,78.0,98.0,112.0,123.0,144.4,146.4,145.3,142.4,141.1,144.3
Total_Assets,2350.0,2194.0,2086.0,1835.0,2514.1,2448.5,2031.2,2176.3,2348.8,2493.3
Total_Liabilities,917.0,959.0,852.0,844.0,813.9,844.0,835.5,1159.3,1233.0,1267.0
