AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,52.3,87.1,138.3,80.3,4.0,8.2,5.5,0.0,0.8,10.7
Cash_from_Operations,12.2,17.3,-6.3,4.0,7.1,2.5,7.9,4.6,3.8,7.5
Diluted_EPS,-0.03,-1.267,-0.405,1.173,0.107,-0.617,-0.021,0.771,0.696,1.098
Goodwill_Intangibles,4.4,5.1,5.0,5.4,5.3,5.9,0.0,,,
LT_Debt,392.8,225.7,294.3,160.9,110.7,106.4,53.9,52.5,56.2,21.0
Net_Income,-0.4,-16.2,-5.0,13.0,1.1,-6.6,-0.2,8.3,7.5,11.8
Revenue,57.5,49.2,10.4,20.4,19.5,14.7,12.5,12.4,17.8,15.2
Shares_Diluted,12.8501,12.8241,12.3043,11.0704,10.6789,10.6758,10.6677,10.7584,10.8083,10.7528
Total_Assets,620.4,594.4,495.5,334.0,227.4,213.3,159.9,159.4,179.8,172.3
Total_Liabilities,517.3,469.6,361.7,219.2,142.8,128.6,68.3,65.6,73.4,55.4
