AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,581.1,427.1,354.8,668.6,705.2,566.9,498.2
Cash_from_Operations,829.6,496.7,383.4,475.1,537.8,384.9,356.3
Diluted_EPS,37.441,10.025,-74.921,-29.612,27.842,45.725,-23.124
Goodwill_Intangibles,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LT_Debt,1113.0,1425.9,1179.3,1170.4,983.6,791.9,1353.9
Net_Income,631.5,145.0,-874.2,-342.5,324.6,549.0,-260.7
Revenue,1920.8,1394.1,677.2,837.3,1105.8,822.2,597.4
Shares_Diluted,16.867,14.464,11.668,11.5648,11.6586,12.0061,11.2756
Total_Assets,2726.1,2551.8,1442.6,2264.4,2420.3,2023.3,1782.3
Total_Liabilities,1615.4,2038.0,1464.1,1422.6,1246.1,1257.7,1601.8
