AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,1380.2,969.9,1035.9,825.5,618.1,364.9,340.6,369.7,404.8,248.3
Cash_from_Operations,9138.6,11678.8,4983.0,3528.0,3308.7,1957.9,1793.8,2014.2,1158.4,1241.5
Diluted_EPS,15.216,15.436,9.131,6.621,6.545,5.156,3.922,3.188,3.075,2.759
Goodwill_Intangibles,5812.6,5930.7,6114.1,6079.1,6078.6,6145.4,6672.7,3343.9,3481.7,3281.3
LT_Debt,3784.1,4388.0,5020.9,3347.0,3258.9,3230.5,3307.7,1119.2,1299.3,1260.4
Net_Income,6056.1,6335.0,3826.6,2791.4,2790.6,2225.4,1677.4,1379.4,1352.1,1195.9
Revenue,22799.5,20040.3,15052.0,12727.8,11784.5,9651.0,7403.1,6252.2,6617.1,6177.4
Shares_Diluted,398.0,410.4,419.1,421.6,426.4,431.6,427.7,432.644,439.693,433.446
Total_Assets,39088.3,32552.7,29361.5,24367.6,21683.4,19585.8,18527.4,13220.6,13789.4,13559.7
Total_Liabilities,29600.8,21633.3,14431.3,10808.3,9148.4,7981.8,7952.7,4878.7,5300.8,5407.2
