AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,21.4,19.3,23.4,13.6,11.7,5.5,4.1
Cash_from_Operations,-14.5,-7.4,13.0,-4.2,3.3,3.4,6.0
Diluted_EPS,-1.228,-0.704,-0.546,-0.347,0.318,0.0,-0.422
Goodwill_Intangibles,16.4,19.1,20.8,19.9,4.1,3.2,2.9
LT_Debt,0.0,0.0,0.2,0.0,0.0,15.1,18.4
Net_Income,-54.6,-29.7,-20.9,-12.9,9.5,0.0,-14.2
Revenue,242.1,270.1,222.8,176.6,191.4,138.6,101.3
Shares_Diluted,44.436,42.142,38.367,37.119,29.959,33.6211,33.6211
Total_Assets,329.2,373.6,283.6,250.0,250.1,110.1,71.1
Total_Liabilities,58.4,71.5,63.7,33.4,32.3,48.9,41.4
