AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.8,56.6,68.7,63.4,32.7,53.9,237.2,138.1
Cash_from_Operations,-20.2,20.2,74.3,25.9,-151.5,95.5,224.5,165.6
Diluted_EPS,-10.759,-6.958,-5.463,-3.717,-2.938,-5.968,-0.203,-0.892
Goodwill_Intangibles,6.2,2.6,3.0,3.2,3.5,66.7,149.2,188.5
LT_Debt,317.8,308.4,322.7,259.2,184.8,828.7,882.6,846.7
Net_Income,-268.2,-181.9,-144.6,-96.7,-123.4,-241.7,-8.3,-35.9
Revenue,411.4,567.3,653.6,864.0,547.5,805.6,1491.3,1262.9
Shares_Diluted,24.925,26.1414,26.4674,26.006,41.9987,40.5054,41.1659,40.2882
Total_Assets,349.1,550.5,761.8,820.5,768.2,1138.2,1597.2,1543.3
Total_Liabilities,529.7,509.4,542.3,481.8,353.8,1031.8,1254.5,1198.1
