AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,7.7,6.0,7.5,12.1,16.3,13.5,13.0,18.6,40.9,6.9
Cash_from_Operations,-28.3,-5.5,37.3,42.7,54.9,37.8,48.9,78.5,99.9,49.5
Diluted_EPS,-1.111,-0.823,-3.76,1.603,1.412,0.584,1.402,2.552,2.479,1.485
Goodwill_Intangibles,137.4,152.6,168.2,272.3,258.3,279.1,213.3,223.6,195.1,203.7
LT_Debt,159.6,163.0,173.7,190.8,232.1,269.1,145.5,167.2,180.2,188.0
Net_Income,-35.7,-25.6,-115.8,52.0,46.8,19.7,48.4,67.0,56.2,27.3
Revenue,534.9,444.9,502.6,772.7,803.3,624.5,633.1,692.3,661.0,339.9
Shares_Diluted,32.164,31.061,30.795,32.459,33.136,33.718,34.537,26.243,22.662,18.359
Total_Assets,615.0,609.1,619.7,782.7,774.6,736.0,604.3,609.2,562.9,491.3
Total_Liabilities,375.1,352.5,349.4,393.9,388.0,406.0,266.9,309.0,334.7,319.8
