AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,37.5,34.7,32.6,32.7,28.7,24.3,27.1,24.7,19.7,16.5
Cash_from_Operations,307.8,193.7,424.8,313.2,287.5,196.4,199.3,117.5,96.0,110.5
Diluted_EPS,5.226,7.662,3.758,3.272,2.972,2.964,1.808,1.842,1.422,1.5490000000000002
Goodwill_Intangibles,2461.6,2057.4,2106.3,1963.4,1909.8,1246.9,1251.2,1292.8,1274.9,860.9
LT_Debt,1066.6,1033.9,1033.4,1032.3,1100.4,575.2,640.4,755.5,394.4,389.8
Net_Income,268.1,409.9,200.3,174.6,157.7,157.7,97.2,97.7,77.2,84.5
Revenue,4581.1,4009.5,3502.1,3415.6,3399.8,2625.9,2440.4,2065.0,1724.7,1523.1
Shares_Diluted,51.3,53.5,53.3,53.4,53.061,53.205,53.747,53.005,54.294,54.555
Total_Assets,3585.7,3502.8,3278.0,2941.4,2687.9,1810.1,1752.7,1767.3,1251.8,1258.8
Total_Liabilities,1684.4,1637.4,1690.9,1565.2,1505.8,818.7,883.7,982.5,617.4,618.7
