AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,0.3,0.2,0.2,0.1,0.1
Cash_from_Operations,8.2,16.5,22.0,32.4,15.2
Diluted_EPS,0.698,0.781,0.841,0.716,0.51
Goodwill_Intangibles,83.9,46.5,47.0,0.0,0.0
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,27.4,24.1,25.0,21.2,15.1
Revenue,276.8,236.6,173.2,129.6,105.3
Shares_Diluted,39.2631,30.8446,29.6624,29.6624,29.6624
Total_Assets,212.9,154.4,115.1,39.7,49.9
Total_Liabilities,48.4,39.7,49.9,14.9,41.9
