AAII_YR_DATA,01/02/2022,01/03/2021,12/29/2019,12/30/2018,12/31/2017,01/01/2017,01/03/2016,12/28/2014,12/29/2013
Capital_Expenditures,99.9,77.5,76.3,93.3,39.1,31.7,28.2,27.2,39.0
Cash_from_Operations,1410.8,892.2,363.5,311.0,288.5,350.6,287.1,281.6,158.6
Diluted_EPS,8.084,6.494,2.053,2.133,2.64,2.124,1.875,1.3869999999999998,1.473
Goodwill_Intangibles,11479.7,4812.8,4394.5,4152.3,4349.1,2668.2,2722.5,2774.3,2603.6
LT_Debt,4979.7,1609.7,2064.0,1876.6,1788.8,1045.3,1011.8,1045.4,932.1
Net_Income,943.2,727.9,227.6,237.9,292.6,234.3,212.4,157.8,168.3
Revenue,5067.2,3782.7,2883.7,2778.0,2257.0,2115.5,2104.8,2237.2,2157.6
Shares_Diluted,116.674,112.085,110.827,111.534,110.859,110.313,113.315,113.739,113.50299999999999
Total_Assets,15000.6,7960.3,6538.6,5975.5,6091.5,4276.7,4166.3,4127.6,3946.7
Total_Liabilities,7859.3,4224.8,3724.7,3390.6,3588.3,2123.1,2055.9,2085.5,1952.2
