AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,215.0,113.0,87.4,65.5,45.9,50.9,53.3
Cash_from_Operations,2864.0,1812.0,1445.5,1164.1,933.6,646.9,471.8
Diluted_EPS,25.355,31.251,22.871,21.733,18.111,9.202,7.31
Goodwill_Intangibles,511.0,535.0,204.1,187.2,,,
LT_Debt,5370.0,2570.0,843.6,348.0,696.5,695.5,795.7
Net_Income,1509.0,1770.0,1191.2,1136.9,973.8,490.5,382.7
Revenue,5673.0,3289.0,2241.6,2309.4,1969.9,1465.1,1193.4
Shares_Diluted,59.516,56.638,52.084,52.311,53.772,53.306,52.349
Total_Assets,211793.0,211308.0,115511.0,71004.9,56928.0,51214.5,44683.7
Total_Liabilities,195789.0,195072.0,107291.0,64534.6,51811.8,47034.7,41041.1
