AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,2.2,3.4,2.9,1.5,3.3
Cash_from_Operations,-126.0,-66.5,-24.6,-28.3,-29.2
Diluted_EPS,-6.497,-3.763,-0.988,-0.842,-1.053
Goodwill_Intangibles,751.0,2145.6,0.9,0.7,
LT_Debt,94.4,80.0,45.4,15.0,0.0
Net_Income,-270.1,-156.5,-41.1,-35.0,-43.8
Revenue,1049.5,637.4,485.5,145.9,87.7
Shares_Diluted,41.579,41.5789,41.5789,41.5789,41.5789
Total_Assets,876.6,2364.1,99.9,65.6,
Total_Liabilities,870.7,2090.6,127.8,60.1,
