AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,9.1,8.0,13.9,13.9,10.5,16.5,15.3,20.4,24.2
Cash_from_Operations,26.1,49.6,5.8,63.2,38.8,29.2,52.8,23.0,37.1
Diluted_EPS,1.067,0.715,0.111,0.903,0.621,0.82,0.588,1.053,2.432
Goodwill_Intangibles,83.4,83.0,82.4,82.2,152.9,80.6,87.0,93.3,41.4
LT_Debt,59.6,53.4,91.4,73.6,94.6,121.0,131.6,121.4,63.8
Net_Income,29.9,20.0,3.1,25.0,16.6,21.9,16.1,29.2,34.1
Revenue,374.1,324.8,373.4,401.9,441.3,414.8,460.3,489.5,481.3
Shares_Diluted,28.0325,27.9714,27.8829,27.6923,26.724,26.7147,27.3727,27.7358,27.7358
Total_Assets,368.8,346.4,390.3,408.8,415.8,391.5,435.7,459.8,396.1
Total_Liabilities,159.7,179.3,215.9,224.5,241.3,249.6,266.0,284.4,204.4
