AAII_YR_DATA,05/30/2021,05/31/2020,05/26/2019,05/27/2018,05/28/2017,05/29/2016,05/31/2015,05/25/2014
Capital_Expenditures,26.7,44.7,33.6,23.0,39.7,17.5,14.9,14.9
Cash_from_Operations,-17.0,16.0,19.8,29.8,20.8,26.6,21.0,21.0
Diluted_EPS,-1.115,-1.31,0.014,0.889,0.383,-0.43,0.495,0.706
Goodwill_Intangibles,105.5,107.5,122.0,76.4,77.6,92.4,105.9,106.8
LT_Debt,168.2,104.8,90.7,41.0,46.0,49.8,34.2,28.3
Net_Income,-32.7,-38.2,0.4,24.8,10.6,-11.6,13.5,19.1
Revenue,544.2,590.4,557.6,524.2,469.8,476.9,539.3,476.8
Shares_Diluted,29.294,29.162,28.607,27.915,27.652,27.044,27.336,27.12
Total_Assets,502.9,541.3,519.1,404.7,358.6,342.7,346.5,313.6
Total_Liabilities,300.1,310.3,248.9,152.1,132.0,131.9,128.0,110.6
