AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,08/31/2017,08/31/2016,07/31/2016,07/31/2015
Capital_Expenditures,,0.8,1.9,0.8,0.0,,
Cash_from_Operations,0.0,-3.0,-3.4,-0.7,0.0,0.0,0.0
Diluted_EPS,-0.057,-0.114,-0.013,-0.007,0.0,0.0,0.0
Goodwill_Intangibles,,3.4,11.5,0.0,0.0,,
LT_Debt,0.0,1.1,1.5,0.0,0.0,0.0,0.0
Net_Income,-10.9,-25.5,-2.7,-1.4,0.0,0.0,0.0
Revenue,,37.0,10.0,4.2,0.0,0.0,0.0
Shares_Diluted,189.8279,223.3139,208.2887,207.025,151.8,151.8,128.1068
Total_Assets,3.2,14.1,22.0,2.5,1.6,0.0,0.0
Total_Liabilities,18.4,18.4,7.6,4.2,1.0,0.0,0.0
