AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,568.6,293.1,297.6,604.0,247.5,709.0,1739.3,244.2,311.7,217.5
Cash_from_Operations,496.9,447.0,420.2,469.6,433.0,402.7,339.4,271.4,246.7,243.5
Diluted_EPS,0.548,0.367,0.283,2.089,0.68,0.582,0.554,0.388,0.301,0.311
Goodwill_Intangibles,5.5,6.2,7.1,8.4,5.2,6.3,7.1,6.5,5.5,5.7
LT_Debt,5191.9,5012.1,4745.0,4619.1,4134.0,4117.4,4369.5,3611.3,3419.7,3241.1
Net_Income,96.2,64.4,49.6,362.1,115.5,93.8,84.9,58.1,44.6,45.3
Revenue,993.7,918.4,891.5,936.7,881.3,812.1,742.6,635.8,599.5,591.5
Shares_Diluted,175.756,175.478,175.38,173.358,169.902,161.23,153.19,150.604,148.121,145.844
Total_Assets,9747.4,9354.0,9250.8,9349.3,8261.7,8292.6,7613.7,6066.2,5939.0,5847.8
Total_Liabilities,7185.0,6938.0,6813.7,6637.2,5859.4,5855.1,5692.6,4139.9,3995.5,3877.4
