AAII_YR_DATA,09/30/2022,09/30/2021,09/30/2020,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013
Capital_Expenditures,79.5,61.6,9.3,6.5,20.6,8.2,7.5,29.0,12.0,9.4
Cash_from_Operations,46.0,55.2,11.0,21.7,-13.4,1.1,7.4,8.2,27.1,26.7
Diluted_EPS,0.381,0.282,0.091,-0.516,-1.51,-0.541,-2.02,-0.375,0.0819999999999999,0.158
Goodwill_Intangibles,31.1,8.2,8.2,8.2,8.2,9.0,9.0,8.2,8.2,20.6
LT_Debt,66.4,29.9,0.1,39.2,40.7,42.0,43.1,44.1,44.1,0.0
Net_Income,12.8,9.3,2.7,-13.1,-37.9,-13.4,-49.1,-9.1,2.0,3.9
Revenue,418.8,335.1,300.8,331.5,317.0,324.3,347.1,362.7,378.4,380.3
Shares_Diluted,33.743,33.123,30.113,25.438,25.115,24.712,24.313,24.391,24.391,24.704
Total_Assets,552.9,512.6,442.0,270.5,282.3,274.1,297.2,274.3,274.3,280.2
Total_Liabilities,337.5,324.0,265.5,156.2,155.6,148.3,160.5,160.8,160.8,141.0
