AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,21.9,20.4,23.6,34.1,45.4,32.5,41.0,44.4,17.2,9.8
Cash_from_Operations,252.4,154.7,289.2,281.0,15.0,36.6,140.2,113.0,5.0,52.2
Diluted_EPS,23.287,9.009,2.075,-1.837,-0.992,-0.847,1.3,1.669,-1.6230000000000002,0.013
Goodwill_Intangibles,131.9,142.3,147.0,151.8,156.8,163.7,71.2,80.4,88.5,35.7
LT_Debt,264.8,499.7,589.1,742.4,987.2,1092.0,928.4,1002.8,1074.4,0.0
Net_Income,337.9,144.6,34.2,-29.5,-15.7,-13.3,21.0,26.7,-19.6,1.3
Revenue,7146.3,6850.5,6345.6,7659.4,8696.2,8364.7,8326.6,8717.7,7406.5,5652.4
Shares_Diluted,14.51,16.05,16.48,16.06,15.82,15.7,16.15,16.0,12.08,16.0
Total_Assets,2089.6,2438.4,2335.0,2511.1,2529.7,2708.4,2483.7,2476.9,2574.5,1256.9
Total_Liabilities,1333.5,1802.6,1751.9,1974.9,1986.6,2158.7,1941.9,1946.8,2062.0,477.3
