AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017
Capital_Expenditures,0.3,0.0,,
Cash_from_Operations,-2.1,-0.9,0.0,-0.1
Diluted_EPS,-0.129,-0.034,-0.001,-0.003
Goodwill_Intangibles,3.9,0.1,,
LT_Debt,0.2,0.0,0.0,0.0
Net_Income,-6.3,-1.1,0.0,-0.2
Revenue,0.7,0.0,0.0,0.0
Shares_Diluted,49.2169,33.0967,63.588,63.588
Total_Assets,11.0,4.8,0.1,0.0
Total_Liabilities,7.0,1.4,0.3,0.2
