AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.1,0.2,0.7,0.5,0.0,,,
Cash_from_Operations,-32.1,-12.2,-12.7,-9.5,-13.3,-1.8,-14.6,-11.3,-2.2
Diluted_EPS,-2.057,-1.745,-3.842,0.103,-2.186,-1.119,-15.896,-13.84,-4.178999999999999
Goodwill_Intangibles,2.1,2.1,2.1,2.1,2.1,0.0,,,
LT_Debt,0.0,0.0,0.6,4.3,6.9,0.0,0.0,0.0,0.0
Net_Income,-48.7,-16.9,-34.3,0.9,-15.3,-4.9,-18.7,-13.6,-4.0
Revenue,8.2,0.0,0.6,0.8,0.8,0.0,0.0,0.0,0.0
Shares_Diluted,23.6505,9.715,8.9162,8.7332,7.0205,4.3834,1.1791,0.9813,0.9604
Total_Assets,76.6,26.6,18.5,18.4,28.8,0.6,32.4,27.2,4.0
Total_Liabilities,25.0,16.2,16.9,11.9,24.2,2.9,1.6,1.3,0.8
