AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015
Capital_Expenditures,3.3,2.9,1.5,1.3,3.5,,,
Cash_from_Operations,48.0,39.7,31.6,30.6,33.4,,,
Diluted_EPS,6.69,7.392,6.421,5.69,5.274,,,
Goodwill_Intangibles,14.1,14.7,11.6,11.2,10.9,,,
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,26.0,29.0,25.5,23.4,21.8,,,
Revenue,66.2,57.9,53.6,54.8,50.2,,,
Shares_Diluted,3.8864,3.9275,3.9748,4.1121,4.1316,,,
Total_Assets,2087.8,2224.3,1994.3,1651.5,1520.8,1516.0,1454.2,1381.7
Total_Liabilities,1929.4,1985.2,1755.6,1446.1,1333.3,,,
