AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,0.8,2.0,1.6,1.0,4.8,0.1,0.0
Cash_from_Operations,-20.8,-25.6,-23.1,-13.3,-12.9,-16.0,-15.2,-13.1
Diluted_EPS,-0.994,-1.273,-2.314,-2.012,-105.692,-151.902,-77.006,-37.618
Goodwill_Intangibles,11.3,13.1,15.1,43.2,50.1,51.3,2.2,1.9
LT_Debt,56.6,18.6,21.2,33.3,39.4,69.8,0.0,0.0
Net_Income,-22.6,-27.4,-45.8,-27.3,-41.2,-36.4,-16.6,-6.6
Revenue,42.0,50.7,60.9,64.3,64.7,67.8,5.1,8.0
Shares_Diluted,22.7562,21.5423,19.7899,13.5658,0.3895,0.2395,0.215,0.1745
Total_Assets,77.4,74.6,74.5,109.1,102.1,105.2,21.0,15.7
Total_Liabilities,70.7,72.5,45.6,59.1,59.7,94.0,5.1,5.7
