AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,13.1,4.4,1.8,0.8,0.4
Cash_from_Operations,29.1,41.9,32.3,79.9,3.2
Diluted_EPS,-0.002,-0.225,0.437,0.098,-0.002
Goodwill_Intangibles,44.8,44.8,44.9,45.6,
LT_Debt,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.4,-39.4,80.2,18.0,-0.3
Revenue,1862.8,2124.0,2042.5,1836.8,1780.7
Shares_Diluted,193.1,175.502,183.7123,183.7123,183.7123
Total_Assets,915.7,935.8,775.0,684.3,
Total_Liabilities,542.0,605.2,625.8,643.3,
