AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,9.4,4.0,1.9
Cash_from_Operations,-43.0,-11.4,-6.3
Diluted_EPS,-2.91,-0.716,-0.23
Goodwill_Intangibles,12.8,0.2,
LT_Debt,18.1,4.0,1.9
Net_Income,-72.5,-24.8,-8.0
Revenue,12.8,4.4,1.1
Shares_Diluted,24.9007,34.6349,34.6349
Total_Assets,53.6,6.4,6.3
Total_Liabilities,61.5,17.7,10.1
