AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.5,1.4,2.1,0.3,1.2,1.4,0.4,0.0,0.0,0.0
Cash_from_Operations,0.0,1.5,1.7,1.5,1.4,0.1,-2.0,0.4,0.5,1.3
Diluted_EPS,-0.048,0.022,-0.242,-0.017,-0.144,-0.163,-0.042,0.037,0.075,0.0
Goodwill_Intangibles,0.3,0.3,0.3,0.3,0.3,0.3,0.3,,,
LT_Debt,8.1,8.5,8.0,4.5,5.4,5.4,3.1,2.1,1.8,2.6
Net_Income,-1.1,0.5,-5.4,-0.4,-3.1,-3.4,-0.9,0.8,1.6,0.0
Revenue,14.5,13.9,11.5,11.7,12.4,9.8,7.8,7.7,7.9,7.5
Shares_Diluted,22.2155,23.6417,22.2155,22.0529,21.2496,20.783,20.7819,21.4392,21.2044,19.5332
Total_Assets,18.3,19.4,18.4,19.1,15.7,18.9,19.9,18.5,17.8,16.4
Total_Liabilities,16.5,16.5,16.1,11.3,7.5,8.2,5.9,3.6,4.0,4.7
