AAII_YR_DATA,03/31/2022,03/31/2021,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014
Capital_Expenditures,4.1,6.4,35.8,9.1,9.2,8.9,4.9,2.9,2.9
Cash_from_Operations,34.7,-14.1,-93.9,-14.9,22.0,28.5,23.6,14.9,14.9
Diluted_EPS,-1.547,-1.567,-1.724,-0.939,-1.136,-0.053,-0.058,0.021,0.031
Goodwill_Intangibles,395.1,148.7,152.3,51.4,52.0,63.2,68.9,49.1,53.6
LT_Debt,447.5,308.4,291.5,216.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-175.4,-165.6,-172.4,-88.7,-104.5,-4.8,-5.1,1.9,2.5
Revenue,638.1,532.3,446.2,352.6,296.5,253.4,209.3,162.4,128.6
Shares_Diluted,113.354,105.7,99.999,94.533,92.017,90.34,88.477,91.652,81.658
Total_Assets,910.3,678.4,700.6,546.4,277.2,333.9,313.5,295.6,299.2
Total_Liabilities,727.9,517.9,509.9,297.0,58.4,45.3,38.1,23.4,21.0
