AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,38.8,67.8,31.4,10.8,19.9,1.6,0.7,0.2,
Cash_from_Operations,37.0,130.7,350.3,780.0,472.3,396.5,112.5,-14.8,
Diluted_EPS,-0.209,0.314,0.495,1.54,1.097,1.005,0.248,-0.102,-0.018
Goodwill_Intangibles,1.4,1.6,1.2,1.0,16.1,0.8,0.0,0.0,
LT_Debt,16.5,117.2,131.0,331.6,58.6,72.3,10.8,12.9,0.0
Net_Income,-51.3,83.5,135.9,462.6,353.1,306.8,81.7,-33.8,-6.0
Revenue,81.8,234.4,522.7,1252.9,1090.2,676.8,204.5,34.0,3.6
Shares_Diluted,246.0246,266.2929,274.3332,300.4577,321.9551,305.2214,329.8631,329.8631,329.8631
Total_Assets,1806.6,1997.1,1898.9,2602.4,2303.6,2746.8,1008.8,387.4,
Total_Liabilities,99.7,223.1,212.3,912.4,770.0,1394.6,652.5,478.8,
