AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,8.5,4.1,6.1,8.1,13.0
Cash_from_Operations,-14.7,127.8,31.9,7.6,13.2
Diluted_EPS,-0.081,1.272,-0.597,0.109,0.047
Goodwill_Intangibles,105.9,107.0,100.1,158.5,
LT_Debt,0.0,0.2,12.9,20.0,0.0
Net_Income,-6.3,98.8,-46.4,8.5,3.7
Revenue,1153.2,1353.1,774.0,784.1,754.1
Shares_Diluted,77.7281,77.7206,77.7206,77.7206,77.7206
Total_Assets,550.4,595.2,454.0,488.6,
Total_Liabilities,281.5,315.2,290.4,284.3,
