AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,23.6,10.9,26.3,49.1,145.6,308.9,355.0,138.5,217.3,280.1
Cash_from_Operations,75.6,16.2,-57.5,103.1,114.8,107.1,81.6,121.8,112.9,90.3
Diluted_EPS,2.975,-1.612,-4.899,-0.716,-0.379,1.792,2.184,0.558,1.041,0.633
Goodwill_Intangibles,0.7,1.3,1.7,2.1,13.6,16.4,16.9,13.4,7.3,7.6
LT_Debt,629.9,1117.9,1196.4,1128.2,1093.0,1093.0,1051.9,1170.0,918.9,773.5
Net_Income,122.5,-63.0,-189.2,-27.8,-14.9,75.4,95.1,27.0,52.4,31.9
Revenue,405.9,296.0,176.7,530.0,495.1,498.2,466.6,470.4,417.4,338.4
Shares_Diluted,41.1906,39.09,38.6136,38.9079,39.3838,42.0564,43.5307,48.3697,50.2993,50.4795
Total_Assets,1488.9,1833.1,1981.0,2122.4,2138.6,2138.3,2155.5,1962.6,1855.5,1748.1
Total_Liabilities,805.9,1275.8,1358.0,1314.8,1245.8,1304.5,1320.1,1284.6,1026.2,910.1
