AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,170.9,37.0,2.6,8.1,17.1,11.1,3.5,11.4,9.6,6.2
Cash_from_Operations,4.4,29.5,9.0,10.5,9.8,7.1,7.9,7.5,7.6,12.3
Diluted_EPS,-0.431,0.335,0.005,-0.216,-0.168,-0.22,-0.26,-0.07,-1.104,-0.211
Goodwill_Intangibles,32.2,32.2,32.2,32.3,43.6,32.2,43.2,21.3,19.9,49.2
LT_Debt,406.6,304.4,110.1,106.8,98.5,98.4,99.6,66.1,65.5,64.5
Net_Income,-14.8,11.7,0.1,-5.8,-6.0,-5.0,-5.1,-1.3,-20.8,-4.0
Revenue,163.3,180.2,125.6,165.4,163.9,161.3,146.0,124.6,121.4,144.7
Shares_Diluted,34.3548,34.946,27.7837,26.9798,26.0124,22.883,19.6018,18.9378,18.8745,18.7402
Total_Assets,595.3,473.8,212.6,211.3,182.3,173.5,177.2,141.5,140.9,154.3
Total_Liabilities,495.5,361.1,155.9,155.2,120.9,121.4,120.7,84.9,83.4,76.5
