AAII_YR_DATA,12/31/2022,01/01/2022,01/02/2021,12/28/2019,12/29/2018,12/30/2017,12/31/2016,01/02/2016,01/03/2015,12/28/2013
Capital_Expenditures,0.8,1.7,0.5,0.2,0.4,0.0,0.4,0.4,0.8,0.5
Cash_from_Operations,-3.1,-5.3,-0.6,-3.5,4.1,1.2,2.7,-3.4,3.6,1.7
Diluted_EPS,,-6.352,-4.588,-6.784,-3.751,0.087,-1.198,-2.329,0.667,2.74
Goodwill_Intangibles,0.7,0.3,14.0,17.7,21.0,24.7,,,,0.2
LT_Debt,1.9,1.3,0.0,0.0,0.0,0.0,2.8,4.5,5.1,5.4
Net_Income,,-16.9,-8.5,-12.0,-5.6,0.1,-1.5,-2.7,0.8,3.1
Revenue,39.6,40.0,33.9,35.1,36.8,41.5,40.5,111.8,130.9,127.9
Shares_Diluted,3.1502,2.6587,1.8521,1.7637,1.495,1.3516,1.2108,1.1666,1.156,1.1484
Total_Assets,46.8,15.2,24.4,29.0,35.0,46.9,41.9,46.8,47.0,46.3
Total_Liabilities,29.9,23.8,22.0,18.7,13.4,20.7,31.1,35.5,33.4,33.5
