AAII_YR_DATA,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,5.7,3.0,12.7,10.6,5.8,5.9,8.1,11.1,16.7
Cash_from_Operations,130.8,68.4,32.1,86.2,54.7,58.2,74.6,59.6,54.5
Diluted_EPS,3.868,-4.799,1.833,2.611,-0.66,1.507,1.897,2.024,1.9680000000000002
Goodwill_Intangibles,13.5,17.1,178.7,184.2,83.4,,,,
LT_Debt,0.0,21.3,52.1,50.3,0.0,25.0,35.0,0.0,0.0
Net_Income,91.6,-111.5,42.7,61.6,-15.2,35.1,45.1,51.8,50.9
Revenue,732.4,506.4,701.0,679.6,568.0,552.8,594.9,587.0,570.3
Shares_Diluted,23.679,23.239,23.297,23.6,23.073,23.267,23.774,25.581,25.849
Total_Assets,761.2,719.3,847.3,759.7,645.4,607.8,585.2,583.0,578.6
Total_Liabilities,288.4,294.0,320.8,263.0,175.0,133.8,144.6,100.8,115.3
