AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,512.5,487.5,455.8,406.4,372.9,197.0,181.1
Cash_from_Operations,1168.0,997.6,758.3,674.3,621.5,207.2,209.7
Diluted_EPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Goodwill_Intangibles,3124.3,3188.6,3148.4,3173.6,3210.8,3816.0,1869.4
LT_Debt,6240.4,4668.6,4232.3,3934.1,3988.5,1738.6,1491.7
Net_Income,244.2,180.9,102.2,64.6,75.3,29.8,22.7
Revenue,3823.2,3122.7,2518.8,2322.0,2291.8,1651.7,1275.8
Shares_Diluted,236.09,254.126,268.552,264.6909,264.6909,264.6909,264.6909
Total_Assets,12190.0,10454.3,10317.8,9361.7,9691.7,5512.0,5307.9
Total_Liabilities,11188.0,9227.4,9197.7,8198.2,8594.8,4437.0,4216.1
