AAII_YR_DATA,10/03/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,10/03/2015,09/27/2014,09/28/2013
Capital_Expenditures,23.9,30.5,12.3,17.8,20.8,18.4,20.0,29.7
Cash_from_Operations,47.8,73.5,63.2,71.9,68.1,100.4,64.7,-2.1
Diluted_EPS,-14.16,2.215,3.179,1.311,1.699,3.002,2.728,3.645
Goodwill_Intangibles,523.7,735.6,615.4,624.8,636.5,47.4,47.3,36.3
LT_Debt,542.2,484.6,355.6,418.5,455.0,0.0,0.0,0.0
Net_Income,-272.1,43.1,61.3,25.1,27.5,45.5,42.0,57.8
Revenue,828.6,892.5,778.0,788.0,650.1,563.9,564.3,569.4
Shares_Diluted,19.212,19.447,19.293,19.137,16.179,15.142,15.397,15.861
Total_Assets,1150.2,1298.0,1139.4,1189.7,1188.0,460.8,487.4,451.3
Total_Liabilities,929.0,813.9,661.5,760.9,782.8,202.7,229.3,194.7
