AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,175.9,161.3,172.4,163.8,127.6,85.5,95.0,100.0,91.1,118.5
Cash_from_Operations,611.7,747.3,790.5,643.1,604.4,697.6,642.9,573.2,511.6,484.9
Diluted_EPS,11.731,11.17,8.357,8.688,7.65,0.252,6.405,5.645,5.069,5.2
Goodwill_Intangibles,657.7,680.3,703.0,596.3,602.5,588.2,559.1,574.9,584.7,589.5
LT_Debt,1524.9,1513.9,1206.5,1580.8,1148.2,1897.5,1702.0,1493.0,1237.5,1190.0
Net_Income,707.8,692.8,521.6,592.2,593.8,20.3,521.5,469.1,431.6,450.0
Revenue,2972.0,2785.9,2365.4,2406.6,2419.9,2309.1,2167.4,2042.3,1989.3,1904.2
Shares_Diluted,60.331,62.028,62.414,68.166,77.618,80.604,81.417,83.087,85.15100000000002,86.546
Total_Assets,3281.5,3094.9,2839.9,2557.1,3727.4,5324.4,4662.1,4268.7,3874.7,3582.6
Total_Liabilities,2777.0,2727.4,2607.8,2773.3,2160.2,3090.6,2360.1,2209.8,1980.0,1819.5
