AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,45.0,46.4,20.9,9.0,11.3,10.5,2.6
Cash_from_Operations,-73.1,-10.5,-64.0,20.0,-58.9,-18.1,-14.4
Diluted_EPS,-2.869,-1.802,-1.537,-1.651,-4.469,-1.172,-0.72
Goodwill_Intangibles,2.1,2.6,3.0,0.8,,,
LT_Debt,71.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,-129.6,-79.6,-58.0,-54.7,-84.7,-31.9,-19.6
Revenue,15.9,37.7,15.6,13.3,,,
Shares_Diluted,45.1779,44.1397,37.7242,33.1619,18.9485,27.1841,27.1841
Total_Assets,318.2,320.2,363.7,323.9,96.9,25.9,22.6
Total_Liabilities,200.5,134.8,125.1,133.1,15.8,21.9,6.9
