AAII_YR_DATA,06/30/2020,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014
Capital_Expenditures,55.4,46.4,53.2,34.8,25.0,33.2,24.8
Cash_from_Operations,301.5,248.1,120.1,219.3,226.6,192.3,178.1
Diluted_EPS,-10.416,-0.706,1.479,4.157,0.748,3.02,2.5
LT_Debt,2985.0,2873.5,3640.5,635.7,618.5,732.5,627.5
Net_Income,-476.0,-32.0,66.4,188.9,33.9,136.8,113.5
Revenue,2848.6,3188.5,2264.2,1713.4,1649.6,1594.2,1468.7
Shares_Diluted,45.7,45.3,44.9,45.447,45.357,45.323,45.41
Total_Assets,5510.1,6136.9,6770.9,2729.6,2626.8,2843.3,2543.8
Total_Liabilities,5121.9,5162.3,5673.4,1733.7,1737.7,1891.4,1652.1
