AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,14.4,12.8,18.3,15.7,15.7,15.8,9.9
Cash_from_Operations,27.0,13.2,16.8,7.4,11.6,9.9,8.5
Diluted_EPS,-0.664,0.212,0.49,-0.017,0.116,0.161,0.103
LT_Debt,32.9,46.6,32.6,27.9,19.0,13.7,11.1
Net_Income,-12.9,4.1,9.5,-0.3,2.2,3.1,2.0
Revenue,193.0,206.2,207.5,202.5,204.2,200.0,179.2
Shares_Diluted,19.447,19.557,19.447,19.225,19.175,19.126,19.042
Total_Assets,249.4,236.0,209.6,200.4,190.3,178.6,170.3
Total_Liabilities,124.1,99.6,78.8,80.7,71.6,63.2,59.1
