AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
Capital_Expenditures,124.2,279.4,138.1,84.1,141.2,81.4,63.7,38.6,2.7
Cash_from_Operations,109.9,106.1,108.0,91.6,82.2,48.7,53.4,28.9,124.1
Diluted_EPS,-0.658,-0.141,0.104,-1.548,-0.674,-0.332,0.402,0.323,36.402
Goodwill_Intangibles,111.2,111.2,111.2,111.2,111.2,111.2,111.2,111.2,0.0
LT_Debt,154.7,124.9,360.5,349.0,352.8,464.3,45.8,0.0,0.0
Net_Income,-118.8,-23.6,16.9,-234.2,-105.6,-42.5,42.1,28.7,1673.2
Revenue,217.8,224.9,213.6,392.6,490.5,213.2,62.7,45.4,17.2
Shares_Diluted,180.398,167.628,162.428,151.266,156.617,127.939,104.824,88.938,45.964
Total_Assets,1996.3,2370.6,2397.1,1947.3,2234.6,2516.3,1416.3,1081.4,270.0
Total_Liabilities,259.1,736.0,668.7,453.8,463.1,621.9,203.9,145.6,6.7
