AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,8.7,12.2,8.6,11.0,11.4,10.8,8.2
Cash_from_Operations,4.0,2.6,14.9,44.1,19.1,9.3,7.5
Diluted_EPS,0.086,0.811,0.842,0.457,0.918,1.107,0.727
Goodwill_Intangibles,4.7,5.0,6.0,5.8,6.2,4.0,2.8
LT_Debt,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net_Income,1.3,12.0,12.5,6.8,13.6,16.4,10.7
Revenue,383.1,448.5,415.6,392.7,421.4,460.1,368.1
Shares_Diluted,14.8018,14.7982,14.796,14.7873,14.7848,14.7823,14.7781
Total_Assets,301.7,252.3,245.0,201.3,228.7,232.2,216.8
Total_Liabilities,181.0,137.6,141.2,116.3,149.9,159.6,159.7
