AAII_YR_DATA,03/31/2023,03/31/2022,03/31/2020,03/31/2019
Capital_Expenditures,472.1,,,
Cash_from_Operations,765.9,,,
Diluted_EPS,0.668,1.318,0.942,0.436
Goodwill_Intangibles,616.2,,,
LT_Debt,1330.2,0.0,0.0,0.0
Net_Income,439.5,889.4,628.5,296.4
Revenue,11832.4,11173.2,10729.0,10575.5
Shares_Diluted,657.7752,674.584,666.88,680.384
Total_Assets,16164.3,,,
Total_Liabilities,6596.9,,,
