AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,0.3,0.4,0.5,1.6
Cash_from_Operations,-0.2,4.8,4.0,4.2
Diluted_EPS,0.224,0.108,0.19,0.249
Goodwill_Intangibles,2.4,1.0,1.2,1.3
LT_Debt,0.6,0.1,0.0,0.0
Net_Income,1.7,0.8,1.4,1.9
Revenue,39.9,26.0,20.8,37.4
Shares_Diluted,7.6,7.6,7.6,7.6
Total_Assets,25.5,22.2,18.9,21.6
Total_Liabilities,16.3,13.4,8.3,9.8
