AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016
Capital_Expenditures,65.0,6.2,4.9,4.6,1.2,1.8,0.4
Cash_from_Operations,33.0,-4.4,3.6,-3.5,-2.7,1.1,-4.6
Diluted_EPS,1.884,0.501,0.127,-0.053,0.005,0.08,-0.35
Goodwill_Intangibles,1408.0,,,,,,
LT_Debt,365.0,0.0,0.0,0.0,0.0,0.0,3.1
Net_Income,405.0,25.1,5.6,-2.0,0.2,2.2,-4.9
Revenue,2693.0,117.2,76.2,44.3,28.0,26.2,12.8
Shares_Diluted,215.0,50.0774,44.5654,38.1488,33.7169,28.1265,14.0294
Total_Assets,3677.0,203.8,106.9,64.9,53.5,36.0,21.0
Total_Liabilities,1550.0,47.8,34.9,23.5,11.3,7.5,10.5
