AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,6.2,6.1,4.8,2.3,2.0,3.2,1.6,1.3,0.7
Cash_from_Operations,68.2,43.7,37.8,13.1,29.7,9.1,24.4,6.0,3.0
Diluted_EPS,2.326,1.848,0.783,1.275,1.036,1.494,0.501,-1.609,-0.08800000000000001
Goodwill_Intangibles,249.8,239.0,187.8,181.3,161.1,161.5,145.8,137.3,137.3
LT_Debt,414.2,302.1,269.0,186.7,186.2,201.5,290.8,303.6,300.6
Net_Income,52.1,38.2,16.2,25.3,20.2,26.9,9.1,-29.4,-1.6
Revenue,445.5,405.1,362.0,332.7,285.8,206.2,197.3,200.3,193.3
Shares_Diluted,22.382,22.9374,23.2403,19.8276,19.513,18.0155,18.279,18.279,18.279
Total_Assets,601.6,496.0,446.6,339.4,282.3,285.0,242.5,250.2,293.6
Total_Liabilities,470.2,382.6,340.0,256.8,229.0,251.0,324.1,341.8,357.0
