AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019
Capital_Expenditures,14.3,,,
Cash_from_Operations,-45.7,-1.1,-0.5,
Diluted_EPS,-0.46,-0.226,-0.14,
Goodwill_Intangibles,21.2,,,
LT_Debt,0.0,0.0,0.0,0.0
Net_Income,-24.1,-4.9,-3.0,
Revenue,345.5,,,
Shares_Diluted,52.31,21.5625,21.0678,
Total_Assets,430.4,176.3,177.7,
Total_Liabilities,418.6,26.7,23.2,
