AAII_YR_DATA,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,2.6,6.1,6.6,5.7,10.4,4.6,2.2,1.1,0.2
Cash_from_Operations,3.3,15.3,45.6,67.1,39.4,27.5,17.3,22.0,-5.5
Diluted_EPS,-3.397,-1.885,0.498,1.303,-0.093,0.34,1.323,2.587,-0.922
Goodwill_Intangibles,322.0,192.1,184.0,205.2,231.6,177.6,68.2,53.3,12.2
LT_Debt,286.5,172.4,175.8,67.3,198.2,120.6,113.4,106.5,0.0
Net_Income,-42.8,-22.5,6.0,15.3,-1.1,3.9,15.3,28.6,-4.7
Revenue,216.1,208.5,206.5,201.6,176.8,128.6,76.3,56.0,30.1
Shares_Diluted,12.596,11.964,12.04,11.772,11.547,11.573,11.557,11.053,5.0710000000000015
Total_Assets,771.6,461.2,456.8,430.6,412.1,322.9,285.3,259.6,44.5
Total_Liabilities,412.9,265.5,244.0,233.3,237.4,153.2,125.2,119.8,3.5
