AAII_YR_DATA,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.0,0.0,0.0,0.2,2.8,5.3,3.6
Cash_from_Operations,15.6,3.0,-10.1,-6.4,-48.9,-148.1,-58.6
Diluted_EPS,0.572,-0.151,0.02,-0.948,-3.557,-2.299,-0.98
LT_Debt,0.0,0.0,0.0,161.0,156.0,135.5,136.8
Net_Income,11.5,-3.3,0.5,-21.9,-81.9,-52.4,-22.3
Revenue,29.4,14.4,36.3,10.1,8.3,193.6,160.2
Shares_Diluted,20.154,22.074,23.122,23.054,23.014,22.802,22.742
Total_Assets,181.1,180.2,214.4,675.8,662.1,804.4,762.6
Total_Liabilities,2.8,3.6,7.2,347.8,315.7,379.0,289.7
