AAII_YR_DATA,12/31/2021,12/31/2008,12/31/2007,12/31/2006,12/31/2005
Capital_Expenditures,2.1,0.2,0.2,1.2,1.1
Cash_from_Operations,22.6,3.2,3.7,5.7,3.5
Diluted_EPS,3.025,0.39,0.772,0.892,0.687
Goodwill_Intangibles,0.7,0.7,0.7,0.7,
LT_Debt,36.0,8.2,8.2,8.2,0.0
Net_Income,16.0,1.3,2.8,3.3,2.4
Revenue,55.0,24.6,26.8,23.6,16.1
Shares_Diluted,5.2874,3.4545,3.625,3.6538,3.5409
Total_Assets,1203.7,375.0,345.1,300.3,
Total_Liabilities,1106.3,350.7,322.7,280.8,
