AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.3,6.4,2.6,1.7,2.9,7.1,1.8,1.8,2.0,4.6
Cash_from_Operations,2.9,5.1,5.7,14.7,4.5,4.8,8.9,1.1,4.6,6.5
Diluted_EPS,0.816,3.453,2.308,1.597,1.298,1.088,1.635,1.3,1.358,1.219
Goodwill_Intangibles,29.0,22.0,23.5,20.5,21.7,22.6,17.9,13.4,13.9,8.1
LT_Debt,60.6,44.1,45.2,36.4,43.7,47.2,32.9,25.9,24.1,22.9
Net_Income,3.0,13.7,8.1,5.5,4.6,4.1,5.9,4.8,4.8,4.0
Revenue,194.0,182.1,164.0,142.5,137.3,130.6,124.6,109.8,107.2,89.6
Shares_Diluted,3.7193,3.9552,3.5095,3.4526,3.5419,3.7246,3.5778,3.6873,3.5255,3.5255
Total_Assets,164.4,144.4,129.9,110.7,109.5,114.7,92.1,81.4,79.3,68.1
Total_Liabilities,85.3,67.4,67.2,55.0,57.1,64.8,45.9,38.2,39.9,33.1
