AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,4.7,0.6,1.1,5.0,1.9,7.8,1.1,1.3,1.1,0.7
Cash_from_Operations,3.3,-4.1,3.0,-2.5,3.0,4.6,-1.2,6.6,8.7,3.2
Diluted_EPS,-0.463,0.717,-1.573,1.506,0.23,-0.245,1.918,0.94,0.536,0.83
Goodwill_Intangibles,10.1,10.0,10.7,13.0,12.2,13.0,10.5,21.3,24.4,6.7
LT_Debt,0.0,0.0,0.9,0.0,0.0,0.1,0.1,5.9,6.5,6.9
Net_Income,-1.5,2.3,-5.0,4.9,0.9,-0.9,6.9,3.5,2.1,3.2
Revenue,59.0,53.6,49.1,58.7,65.0,59.0,57.3,60.3,75.0,76.1
Shares_Diluted,3.186,3.192,3.149,3.262,3.728,3.606,3.598,3.771,3.884,3.887
Total_Assets,61.0,58.2,53.4,61.7,55.6,55.0,54.1,69.6,73.1,53.2
Total_Liabilities,19.0,14.3,11.8,15.2,10.1,9.0,6.5,26.0,33.1,14.5
