AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,0.4,0.0,1.4,2.4,3.6,4.2,13.1,16.4,9.3,15.0
Cash_from_Operations,-44.6,-25.8,-47.8,-4.9,-19.5,16.4,2.1,24.3,36.6,39.2
Diluted_EPS,-0.568,-0.416,-1.997,-0.577,-1.213,-0.476,-0.876,-0.247,0.965,0.672
Goodwill_Intangibles,,0.0,8.1,23.1,25.4,57.5,105.3,106.2,143.5,142.6
LT_Debt,2.8,3.4,1.7,0.2,0.0,0.0,7.8,18.3,25.4,35.7
Net_Income,-42.3,-30.5,-136.5,-33.9,-70.3,-27.4,-100.2,-13.5,53.6,36.2
Revenue,136.1,43.3,53.1,119.4,177.8,243.1,188.2,270.0,319.9,371.1
Shares_Diluted,74.425,73.361,68.312,58.75,57.995,57.58,56.087,54.459,55.526,53.841
Total_Assets,164.8,50.2,86.2,230.6,285.9,329.9,383.2,403.1,423.3,375.6
Total_Liabilities,162.2,30.1,39.0,58.6,84.3,65.0,95.9,109.4,117.3,125.8
