AAII_YR_DATA,01/31/2023,01/31/2022,01/31/2021,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014
Capital_Expenditures,0.3,0.1,0.0,0.3,0.9,2.8,2.3,2.9,1.4,0.8
Cash_from_Operations,0.1,0.3,-0.8,-1.0,-1.8,-1.6,-0.9,-0.6,0.6,0.7
Diluted_EPS,0.057,0.028,-0.178,-0.187,0.153,0.145,-0.226,0.052,-0.253,-0.122
Goodwill_Intangibles,,,,,,0.0,0.9,1.0,,
LT_Debt,9.3,7.1,8.4,6.1,5.1,10.9,9.1,13.3,5.2,7.1
Net_Income,0.5,0.3,-1.6,-1.7,1.4,1.4,-2.2,0.4,-2.1,-1.0
Revenue,7.1,6.4,4.2,6.6,6.2,10.8,9.2,3.6,2.8,14.9
Shares_Diluted,9.1591,9.1087,9.1584,9.3245,9.2831,9.6121,9.6827,8.2698,8.3131,8.3684
Total_Assets,17.0,14.7,15.4,17.0,17.2,23.1,22.2,23.9,27.0,25.4
Total_Liabilities,10.4,8.2,9.3,8.8,7.0,13.4,17.7,17.5,25.4,23.4
