AAII_YR_DATA,05/28/2022,05/29/2021,05/30/2020,06/01/2019,06/02/2018,06/03/2017,05/28/2016,05/30/2015
Capital_Expenditures,94.7,59.8,69.0,85.8,70.6,87.3,85.1,63.6
Cash_from_Operations,-11.9,332.3,221.8,216.4,166.5,202.1,210.4,167.7
Diluted_EPS,-0.37,2.915,-0.154,2.703,2.124,2.046,2.258,1.6219999999999999
Goodwill_Intangibles,2089.6,672.2,551.2,423.0,423.5,428.0,441.3,492.9
LT_Debt,1379.2,274.9,539.9,281.9,275.0,199.9,221.9,289.8
Net_Income,-27.1,173.1,-9.1,160.5,128.1,123.9,136.7,97.5
Revenue,3946.0,2465.1,2486.6,2567.2,2381.2,2278.2,2264.9,2142.2
Shares_Diluted,73.1602,59.3896,58.9207,59.3818,60.3113,60.5546,60.5293,60.1244
Total_Assets,4514.0,2076.8,2053.9,1569.3,1479.5,1306.3,1235.2,1192.7
Total_Liabilities,3086.9,1216.3,1410.9,850.1,814.9,718.8,710.8,772.9
