AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,75.6,64.2,50.7,52.9,64.7,54.7,56.9,52.3,51.5,44.7
Cash_from_Operations,423.3,644.8,936.4,814.4,483.1,400.9,600.0,511.5,306.2,396.7
Diluted_EPS,7.08,6.903,0.408,7.723,8.551,8.032,6.267,5.395,5.299,3.618
Goodwill_Intangibles,2177.6,2305.8,1474.4,1528.7,1543.4,1627.0,1534.3,1583.9,1362.0,1400.0
LT_Debt,959.9,565.7,1103.5,1012.4,1025.3,478.1,785.6,810.9,422.6,481.9
Net_Income,373.8,382.4,23.8,465.7,556.7,545.4,443.7,419.2,427.6,288.0
Revenue,19827.5,20724.4,18001.0,20863.5,21991.2,21034.3,19654.1,19329.9,20762.8,20250.5
Shares_Diluted,52.8,55.4,58.3,60.3,65.1,67.9,70.8,77.7,80.7,79.6
Total_Assets,9130.4,9828.9,9328.2,9223.8,8519.8,8883.6,7574.2,7517.5,7181.2,7288.3
Total_Liabilities,6683.1,7307.2,6887.2,6480.8,5894.9,6108.7,5212.3,4892.8,4238.2,4374.1
