AAII_YR_DATA,12/31/2021,12/31/2012,12/31/2011,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003
Capital_Expenditures,,,0.0,0.1,0.1,0.0,0.0,0.0
Cash_from_Operations,0.0,-0.2,-0.2,-2.2,-2.0,-0.1,0.0,-0.1
Diluted_EPS,0.0,-0.365,-0.073,-0.015,-0.122,,,0.014
Goodwill_Intangibles,,2.0,4.0,2.3,1.3,0.0,,
LT_Debt,0.0,0.7,0.8,0.0,0.0,0.0,0.0,0.0
Net_Income,-0.1,-12.3,-1.6,-0.2,-0.2,,,0.0
Revenue,,0.6,0.0,0.0,0.8,,,1.0
Shares_Diluted,5850.706,1834.275,693.4259,33.8535,22.5829,10.326,1.5696,1.5696
Total_Assets,0.0,2.8,4.0,6.6,1.7,1.2,0.1,0.1
Total_Liabilities,0.2,1.7,1.5,3.8,0.9,0.8,0.6,0.6
