AAII_YR_DATA,02/28/2022,02/28/2021,02/29/2020,02/28/2019,02/28/2018,02/28/2017,02/29/2016,02/28/2015,02/28/2014
Capital_Expenditures,0.1,0.1,0.1,0.2,0.5,0.3,0.2,0.1,0.1
Cash_from_Operations,0.0,-3.5,0.5,0.2,0.8,-1.2,1.1,-0.6,1.2
Diluted_EPS,-0.436,0.134,-0.205,0.011,-0.499,-0.171,-1.04,-0.9390000000000001,-0.355
Goodwill_Intangibles,0.1,0.2,0.4,,,,0.0,0.6,0.7
LT_Debt,0.1,1.2,0.0,0.2,0.4,0.7,0.1,0.2,0.2
Net_Income,-2.6,0.8,-1.2,0.1,-2.9,-1.0,-5.6,-6.0,-2.7
Revenue,7.0,12.5,10.6,15.0,11.9,19.6,18.4,12.8,14.4
Shares_Diluted,5.878,6.078,5.878,6.079,5.89,5.891,5.909,6.3839999999999995,7.557
Total_Assets,7.1,9.9,10.5,7.8,8.0,11.4,11.9,17.8,27.5
Total_Liabilities,5.4,5.6,7.1,3.1,3.4,4.0,3.5,3.1,3.2
