AAII_YR_DATA,12/31/2022,12/31/2021,12/31/2020,12/31/2019,12/31/2018
Capital_Expenditures,2.7,1.1,0.2,0.3,0.1
Cash_from_Operations,-123.3,-63.5,-28.0,-20.2,-6.1
Diluted_EPS,-3.49,-2.878,-0.997,-0.798,-0.182
Goodwill_Intangibles,,,,5.4,
LT_Debt,0.0,0.0,11.3,8.3,0.0
Net_Income,-141.8,-90.2,-37.1,-29.7,-6.8
Revenue,6.8,3.1,1.2,1.1,0.0
Shares_Diluted,40.6175,31.3342,37.2543,37.2543,37.2543
Total_Assets,740.8,267.8,59.6,50.5,11.1
Total_Liabilities,64.8,32.6,31.2,43.7,1.2
