AAII_YR_DATA,12/31/2020,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013
Capital_Expenditures,75.5,60.4,68.3,57.2,60.9,71.6,62.3,64.5
Cash_from_Operations,179.5,115.8,164.8,162.3,66.7,157.5,189.7,183.2
Diluted_EPS,14.975,2.276,0.966,4.509,3.224,1.214,2.903,4.526
Goodwill_Intangibles,953.5,1185.5,1250.0,1274.6,928.3,754.8,699.8,557.9
LT_Debt,631.9,679.1,728.6,740.9,214.7,238.3,254.1,23.7
Net_Income,382.3,55.9,23.8,110.2,77.9,31.4,79.4,125.3
Revenue,4577.5,4565.6,4957.5,5838.6,4836.9,4597.4,3760.1,3546.3
Shares_Diluted,25.532,24.563,25.035,24.44,24.156,25.877,27.355,27.675
Total_Assets,3359.9,3092.2,2979.1,2957.2,2443.7,2069.1,2068.9,1759.2
Total_Liabilities,1489.9,1694.4,1693.8,1680.7,1344.0,1002.9,935.4,602.7
