AAII_YR_DATA,10/01/2022,10/02/2021,10/03/2020,09/28/2019,09/29/2018,09/30/2017,10/01/2016,10/03/2015,09/27/2014,09/28/2013
Capital_Expenditures,1887.0,1209.0,1199.0,1259.0,1200.0,1069.0,695.0,854.0,632.0,558.0
Cash_from_Operations,2687.0,3840.0,3874.0,2513.0,2963.0,2599.0,2716.0,2570.0,1178.0,1314.0
Diluted_EPS,8.92,8.348,5.647,5.41,8.137,4.795,4.533,2.954,2.374,2.12
Goodwill_Intangibles,16765.0,17068.0,17673.0,21959.0,16498.0,15567.0,11753.0,11835.0,11982.0,2040.0
LT_Debt,7862.0,8281.0,10791.0,9830.0,7962.0,9297.0,6200.0,6010.0,7535.0,1895.0
Net_Income,3238.0,3047.0,2061.0,1980.0,3974.0,1774.0,1768.0,1220.0,864.0,778.0
Revenue,53282.0,47049.0,43185.0,42405.0,40052.0,38260.0,36881.0,41373.0,37580.0,34374.0
Shares_Diluted,363.0,365.0,365.0,366.0,365.0,370.0,390.0,413.0,364.0,367.0
Total_Assets,36821.0,36309.0,34456.0,32918.0,29109.0,28066.0,22373.0,23004.0,23956.0,12177.0
Total_Liabilities,17119.0,18586.0,19202.0,18968.0,16306.0,17525.0,12765.0,13313.0,15066.0,5976.0
